close,high,low,open,time,volume
5024.95,5054.22,4950.0,5006.83,1555358400,5216.639968
5044.49,5054.91,5014.97,5024.95,1555372800,2106.942835
5066.0,5084.51,5042.11,5043.05,1555387200,2418.293956
5054.58,5078.46,5038.68,5066.0,1555401600,3431.892877
5069.12,5090.86,5003.94,5053.49,1555416000,5186.089775
5158.14,5197.72,5060.0,5070.48,1555430400,8194.49423
5173.72,5188.0,5144.2,5157.0,1555444800,2904.51582
5200.55,5230.4,5156.55,5173.72,1555459200,4973.430808
5186.03,5208.34,5168.0,5200.57,1555473600,2757.510569
5217.56,5228.2,5159.53,5186.66,1555488000,5075.252113
5182.91,5228.81,5146.8,5217.56,1555502400,4994.47628
5210.49,5213.29,5171.11,5183.0,1555516800,2949.326352
5202.82,5222.46,5182.05,5210.48,1555531200,2557.540012
5248.12,5255.0,5198.8,5202.41,1555545600,4427.068784
5248.6,5273.0,5232.1,5249.99,1555560000,3497.883407
5218.02,5250.0,5199.37,5248.6,1555574400,3835.989056
5234.34,5265.38,5215.26,5218.82,1555588800,3853.610879
5264.38,5287.0,5207.14,5231.55,1555603200,4199.625428
5258.44,5287.0,5226.0,5262.73,1555617600,2805.061447
5213.04,5260.0,5175.0,5258.44,1555632000,4840.496233
5230.96,5232.68,5200.46,5213.02,1555646400,2347.583353
5236.32,5255.0,5211.11,5230.96,1555660800,4086.976868
5259.69,5267.0,5212.39,5237.74,1555675200,5264.806459
5272.12,5320.0,5232.94,5261.0,1555689600,5744.280182
5258.68,5277.15,5220.9,5270.64,1555704000,2327.093228
5276.97,5295.0,5250.59,5258.68,1555718400,2508.267766
5305.79,5310.0,5268.0,5276.57,1555732800,2762.756212
5282.76,5333.42,5268.0,5305.09,1555747200,4715.313673
5289.36,5312.88,5272.06,5282.99,1555761600,2842.085556
5295.29,5307.68,5279.01,5289.95,1555776000,2220.707673
5291.73,5306.0,5230.1,5294.99,1555790400,4119.777394
5302.87,5314.35,5285.02,5292.91,1555804800,2380.868118
5281.01,5304.77,5275.94,5303.0,1555819200,3394.054239
5219.99,5286.9,5182.5,5281.01,1555833600,9094.616363
5239.42,5243.14,5165.0,5217.5,1555848000,5030.005024
5218.37,5243.97,5190.0,5239.4,1555862400,3086.058966
5256.14,5273.13,5194.45,5218.44,1555876800,2563.968229
5217.2,5268.94,5208.35,5257.41,1555891200,3214.196496
5242.31,5255.0,5218.0,5218.32,1555905600,2887.276257
5275.0,5294.72,5240.0,5243.65,1555920000,4077.923424
5279.69,5348.39,5261.0,5275.0,1555934400,6338.746161
5354.67,5400.0,5250.9,5280.58,1555948800,9551.549035
5357.14,5398.0,5330.0,5354.69,1555963200,3494.160936
5414.5,5437.77,5332.41,5357.14,1555977600,5028.398742
5508.44,5600.0,5413.14,5414.5,1555992000,13429.342169
5513.97,5547.83,5462.0,5508.42,1556006400,5684.668892
5536.31,5562.03,5505.1,5513.97,1556020800,5326.48068
5568.08,5589.0,5515.76,5536.31,1556035200,5393.851154
5493.31,5568.86,5465.01,5568.5,1556049600,6399.36228
5531.32,5549.4,5430.6,5490.91,1556064000,8287.276684
5421.59,5582.2,5370.0,5531.32,1556078400,10932.351626
5385.09,5457.82,5333.35,5420.61,1556092800,12183.822242
5425.25,5449.9,5381.49,5385.63,1556107200,5457.591232
5399.75,5439.98,5340.1,5425.0,1556121600,8266.151966
5415.0,5419.0,5380.0,5400.0,1556136000,3096.958663
5413.88,5437.46,5388.4,5415.0,1556150400,3942.455388
5406.0,5428.61,5368.0,5413.14,1556164800,4349.284493
5441.79,5443.17,5350.07,5406.0,1556179200,6563.503023
5432.0,5446.44,5404.36,5441.81,1556193600,5437.317535
5468.38,5491.84,5425.94,5432.0,1556208000,5320.714827
5219.9,5482.14,5102.0,5469.0,1556222400,24022.814682
5344.39,5510.0,5161.62,5220.47,1556236800,17302.114223
5293.36,5387.92,5271.0,5342.9,1556251200,7277.826679
5332.67,5341.46,5288.99,5292.16,1556265600,6574.541967
5285.07,5339.55,5274.0,5333.3,1556280000,6197.502081
5260.61,5288.37,5195.89,5285.17,1556294400,7390.853002
5314.1,5340.0,5257.48,5260.46,1556308800,4169.456561
5288.27,5326.12,5287.0,5315.0,1556323200,2407.676701
5323.0,5325.59,5261.29,5287.5,1556337600,2901.135414
5277.51,5323.08,5270.0,5322.98,1556352000,3055.562175
5282.54,5309.67,5257.67,5277.54,1556366400,2128.335988
5328.9,5342.34,5282.54,5282.64,1556380800,3216.32648
5295.69,5342.5,5286.06,5328.9,1556395200,1713.860177
5305.91,5319.78,5280.0,5295.69,1556409600,1798.730503
5319.37,5321.54,5289.23,5306.57,1556424000,1697.111509
5334.77,5340.0,5306.37,5319.37,1556438400,2389.40681
5333.68,5336.91,5282.58,5334.76,1556452800,3656.537157
5290.0,5334.42,5259.48,5333.68,1556467200,2998.818107
5307.52,5316.8,5262.3,5291.17,1556481600,1830.829783
5318.75,5327.97,5297.33,5309.81,1556496000,1633.331902
5301.46,5332.0,5299.58,5318.31,1556510400,2087.03506
5279.41,5310.09,5241.0,5301.45,1556524800,4529.849409
5231.96,5279.41,5178.8,5279.41,1556539200,6578.531561
5239.89,5274.65,5211.02,5231.97,1556553600,2630.546093
5238.14,5246.92,5185.0,5239.89,1556568000,2458.841054
5217.99,5264.01,5205.72,5238.14,1556582400,2591.693879
5222.0,5235.0,5192.15,5217.6,1556596800,2959.450436
5285.68,5288.48,5204.39,5222.0,1556611200,3723.988397
5312.19,5339.98,5254.68,5282.32,1556625600,6766.937771
5292.53,5316.89,5283.12,5313.0,1556640000,3286.971994
5320.81,5338.54,5290.0,5292.53,1556654400,2909.025753
5348.95,5374.18,5316.2,5321.94,1556668800,4434.101375
5353.4,5357.0,5337.62,5348.92,1556683200,1700.049906
5362.14,5366.9,5326.05,5352.6,1556697600,2492.910405
5355.35,5364.0,5333.0,5363.42,1556712000,2687.890665
5367.41,5402.0,5342.75,5355.34,1556726400,4460.837124
5383.2,5393.54,5355.0,5365.98,1556740800,1441.683741
5387.54,5394.0,5373.2,5383.2,1556755200,1653.188115
5406.31,5415.0,5370.0,5387.51,1556769600,2434.21
5446.38,5460.0,5405.3,5408.04,1556784000,4679.065894
5523.99,5535.6,5418.1,5444.72,1556798400,6505.034923
5506.98,5538.0,5472.28,5523.99,1556812800,4350.239886
5492.87,5520.0,5484.01,5506.01,1556827200,3174.049017
5579.46,5600.0,5477.57,5494.81,1556841600,6915.079719
5695.09,5700.0,5566.0,5579.0,1556856000,7810.239494
5750.99,5844.0,5653.74,5695.66,1556870400,16733.253891
5787.0,5843.0,5749.32,5750.07,1556884800,6968.440655
5757.84,5807.0,5725.0,5786.31,1556899200,4783.59005
5772.69,5801.25,5742.0,5758.53,1556913600,3086.56904
5844.18,5900.0,5768.73,5770.62,1556928000,7598.047591
5814.01,5844.34,5755.48,5841.5,1556942400,6310.929872
5789.55,5820.0,5756.0,5815.54,1556956800,3869.435794
5641.19,5795.99,5587.45,5789.55,1556971200,10099.720711
5681.14,5694.3,5624.89,5641.73,1556985600,3108.133247
5829.45,5874.34,5679.88,5681.12,1557000000,8696.141776
5813.21,5839.9,5760.0,5829.83,1557014400,4150.807439
5755.0,5830.67,5738.02,5814.14,1557028800,4383.993838
5767.54,5798.82,5710.63,5754.13,1557043200,4074.713834
5770.04,5808.22,5750.0,5768.35,1557057600,3986.937947
5768.63,5786.75,5696.0,5768.53,1557072000,4155.068827
5775.62,5818.0,5760.64,5768.63,1557086400,3071.02189
5695.31,5796.59,5642.5,5773.18,1557100800,6819.988437
5636.0,5738.67,5619.14,5693.03,1557115200,3766.340644
5701.67,5710.0,5619.48,5634.82,1557129600,3536.442888
5730.98,5740.23,5673.0,5701.67,1557144000,3488.474542
5790.41,5805.0,5730.25,5731.0,1557158400,4826.682624
5747.79,5797.2,5732.0,5790.35,1557172800,2818.66719
5957.0,5988.0,5747.74,5749.92,1557187200,10877.438045
5935.25,5980.0,5905.0,5955.91,1557201600,5179.114849
5947.64,5968.0,5912.23,5935.25,1557216000,3987.802794
5919.93,6028.41,5840.0,5945.8,1557230400,10529.195344
5922.87,5965.0,5880.13,5919.93,1557244800,4242.11778
5846.34,5969.22,5820.0,5923.45,1557259200,5089.39561
5879.44,5901.0,5772.2,5846.34,1557273600,7861.275898
5903.86,5928.65,5871.55,5879.64,1557288000,3148.938698
5936.0,5959.99,5865.0,5903.39,1557302400,3096.130666
5953.94,5967.0,5896.0,5936.0,1557316800,2996.472775
5951.65,5970.0,5914.5,5953.07,1557331200,2151.033505
5987.29,6014.72,5910.01,5951.57,1557345600,3820.335365
6075.14,6114.73,5983.71,5986.66,1557360000,6171.031402
6102.36,6135.56,6068.0,6072.89,1557374400,4953.729323
6086.98,6147.55,6060.0,6102.36,1557388800,3209.739186
6058.91,6089.09,6025.0,6087.78,1557403200,4449.51522
6135.25,6150.0,6056.55,6058.91,1557417600,3584.382693
6209.18,6224.55,6123.43,6136.92,1557432000,5084.613612
6337.99,6365.01,6172.0,6209.95,1557446400,9756.140041
6371.44,6390.0,6232.24,6339.49,1557460800,6594.028623
6307.19,6387.0,6265.63,6371.44,1557475200,4039.130327
6353.82,6370.67,6266.16,6307.22,1557489600,4220.477117
6410.57,6468.92,6342.2,6353.82,1557504000,6685.966582
6373.33,6423.0,6270.03,6410.55,1557518400,5327.8681
6578.71,6611.64,6372.85,6375.16,1557532800,8067.350238
6801.67,6952.63,6574.05,6580.84,1557547200,21748.849533
6754.55,6833.0,6656.55,6801.09,1557561600,10197.344043
6905.57,6905.57,6705.36,6754.57,1557576000,6395.902045
6900.0,6979.99,6848.0,6905.57,1557590400,10085.427944
7076.22,7343.99,6885.29,6901.19,1557604800,17527.55059
7159.56,7230.0,6876.12,7076.24,1557619200,12303.181619
7480.47,7513.91,7158.54,7160.22,1557633600,10444.504919
7169.23,7521.78,6966.0,7480.47,1557648000,23405.300348
6839.83,7242.0,6750.0,7162.66,1557662400,19804.127272
7032.64,7088.4,6795.0,6842.5,1557676800,10911.890982
6967.31,7170.0,6863.0,7028.79,1557691200,10079.970199
7024.14,7080.0,6870.0,6968.24,1557705600,6078.308725
7023.98,7170.0,6990.0,7024.15,1557720000,6294.10512
7224.94,7294.77,6983.91,7026.29,1557734400,8308.912518
7771.91,7869.08,7202.93,7225.24,1557748800,25645.194024
7844.36,7895.99,7662.02,7769.11,1557763200,16590.054627
7790.71,8100.0,7568.0,7845.84,1557777600,22888.160319
7928.51,8027.85,7755.79,7795.62,1557792000,11452.858052
8321.66,8322.31,7900.0,7931.0,1557806400,12218.713868
8059.98,8366.0,7910.99,8321.66,1557820800,16687.866579
7950.0,8205.0,7935.0,8057.18,1557835200,11718.509333
7740.75,8048.0,7659.42,7950.0,1557849600,14580.5855
7947.56,7999.99,7599.56,7738.25,1557864000,9925.189271
7946.71,8116.28,7883.38,7945.26,1557878400,7684.296323
7991.95,8047.0,7850.0,7946.71,1557921600,6873.871449
8167.0,8240.0,7905.59,7993.74,1557936000,14237.249384
8169.87,8249.0,8044.11,8167.0,1557950400,9088.910055
8233.98,8320.0,8137.68,8169.08,1557964800,14288.180476
8019.37,8235.0,7870.01,8235.0,1557979200,14962.557594
7870.0,8079.0,7767.0,8018.61,1557993600,12952.152621
8006.67,8030.91,7725.0,7870.0,1558008000,10668.493657
7858.68,8034.69,7790.02,8008.56,1558022400,8428.628106
7866.59,7960.0,7705.0,7856.75,1558036800,8330.501542
7344.03,7925.0,7000.0,7868.67,1558051200,24251.291234
7298.93,7490.0,7150.33,7343.94,1558065600,17724.263559
7150.19,7325.54,7056.0,7299.87,1558080000,10564.712255
7094.43,7277.0,6913.0,7154.18,1558094400,14614.159756
7136.72,7219.94,6980.02,7096.02,1558108800,11613.511302
7355.26,7375.0,7070.0,7135.73,1558123200,9984.070053
7361.3,7434.61,7227.0,7355.28,1558137600,8114.500665
7302.99,7458.0,7279.2,7358.04,1558152000,8568.643331
7304.51,7374.0,7156.61,7309.01,1558166400,6363.535269
7344.0,7393.01,7256.63,7305.09,1558180800,5332.567853
7237.98,7375.22,7230.0,7344.0,1558195200,4964.468871
7257.45,7343.99,7230.0,7237.98,1558209600,3711.22879
7903.22,7931.51,7243.08,7257.32,1558224000,16856.333045
7907.22,7997.0,7815.97,7904.0,1558238400,10170.669513
7964.41,8092.9,7867.65,7909.14,1558252800,11118.301826
7962.78,7991.18,7765.0,7961.72,1558267200,10048.712627
7952.48,8049.0,7850.99,7961.19,1558281600,5720.419931
8148.48,8275.09,7892.46,7951.7,1558296000,11663.005116
8030.04,8156.03,7780.0,8147.94,1558310400,13530.177375
7871.41,8109.81,7829.79,8030.04,1558324800,8338.006089
7835.87,7939.04,7777.77,7870.01,1558339200,7747.221134
7834.51,7896.4,7553.0,7832.5,1558353600,13735.908593
7801.0,7880.92,7672.78,7833.71,1558368000,11057.598903
7938.15,8080.0,7778.0,7802.09,1558382400,11450.29647
7889.07,7998.0,7800.0,7937.16,1558396800,8156.268329
7895.06,7942.0,7790.05,7889.09,1558411200,8805.710256
7848.37,7980.9,7771.0,7895.02,1558425600,7395.900606
7890.49,7971.0,7793.38,7847.92,1558440000,10532.914625
7966.45,8005.12,7852.9,7890.62,1558454400,9656.891684
7904.87,8042.32,7865.2,7966.44,1558468800,7754.066747
7895.17,7988.0,7882.95,7904.48,1558483200,5816.499592
7882.22,7936.0,7830.23,7895.35,1558497600,4919.189716
7802.31,7924.97,7730.0,7881.19,1558512000,7870.053484
7939.6,8016.0,7760.0,7802.95,1558526400,9048.923615
7901.69,7948.97,7835.48,7939.96,1558540800,5515.688012
7628.43,7917.68,7465.0,7901.2,1558555200,15966.64017
7660.98,7685.6,7533.0,7627.8,1558569600,8883.361214
7587.89,7683.52,7547.33,7661.45,1558584000,8251.139411
7589.1,7645.0,7461.0,7587.88,1558598400,8653.711027
7754.09,7808.88,7552.53,7588.04,1558612800,8746.437456
7759.18,7849.0,7702.0,7754.07,1558627200,6422.945455
7851.51,7940.98,7745.7,7759.16,1558641600,8690.590138
7847.08,7910.0,7800.0,7849.95,1558656000,5684.363292
7852.27,7880.0,7766.0,7848.13,1558670400,4984.305293
7977.95,8000.0,7849.84,7853.13,1558684800,10699.636882
8046.06,8094.0,7918.99,7978.65,1558699200,9376.86096
8023.88,8130.0,7960.34,8047.79,1558713600,9278.987489
7964.87,8096.74,7892.0,8023.9,1558728000,6640.631409
7975.29,8033.48,7930.0,7964.52,1558742400,4145.108287
7958.93,8016.83,7908.34,7976.96,1558756800,4468.844228
8044.02,8091.8,7935.89,7958.62,1558771200,6953.467301
8017.39,8065.98,7965.22,8044.02,1558785600,4777.606954
7967.77,8057.11,7939.0,8017.39,1558800000,4647.571828
8025.41,8052.6,7968.29,7970.5,1558814400,3421.730219
7965.0,8047.5,7952.48,8023.0,1558828800,3987.377378
7969.79,8008.68,7919.64,7964.85,1558843200,4506.994233
7907.98,7997.85,7833.42,7969.78,1558857600,6862.354058
7983.18,7994.0,7863.48,7908.16,1558872000,4138.106436
8480.0,8499.0,7940.5,7983.18,1558886400,11524.600015
8614.43,8740.0,8418.9,8480.0,1558900800,18632.712447
8664.56,8842.57,8589.0,8612.54,1558915200,13564.810907
8696.03,8735.14,8590.0,8662.96,1558929600,5498.952276
8686.99,8710.0,8640.01,8694.83,1558944000,5031.572211
8799.0,8882.61,8685.95,8686.99,1558958400,9746.194541
8762.57,8908.32,8600.0,8798.96,1558972800,13011.50425
8756.32,8823.52,8660.0,8761.0,1558987200,5033.734608
8763.31,8798.49,8716.32,8752.52,1559001600,4686.212721
8721.54,8783.0,8625.0,8761.23,1559016000,5393.659323
8734.36,8743.85,8647.1,8721.54,1559030400,4315.204003
8684.17,8756.95,8510.63,8734.35,1559044800,7259.467147
8689.64,8790.0,8617.02,8684.78,1559059200,6417.62958
8715.64,8740.0,8656.85,8689.66,1559073600,3398.37876
8646.01,8716.87,8611.0,8716.87,1559088000,4266.467663
8547.0,8661.1,8406.6,8643.82,1559102400,9890.089614
8621.0,8687.55,8527.23,8548.31,1559116800,5530.050045
8681.21,8750.0,8610.99,8621.0,1559131200,6828.929557
8677.51,8726.99,8628.0,8683.97,1559145600,4128.535752
8645.68,8700.0,8601.0,8677.5,1559160000,3236.793291
8672.47,8718.71,8541.33,8646.5,1559174400,7811.569954
8696.71,8757.33,8653.74,8675.39,1559188800,6095.57075
8724.75,8775.0,8660.0,8699.1,1559203200,5786.564251
8941.25,8942.05,8680.0,8724.54,1559217600,7838.28352
8620.22,9074.26,8513.38,8941.25,1559232000,19747.380368
8269.54,8621.98,8005.0,8620.21,1559246400,23100.629678
8263.84,8388.0,8200.0,8267.1,1559260800,9093.518939
8311.72,8320.12,8108.5,8263.84,1559275200,7654.195703
8284.46,8360.3,8226.18,8311.72,1559289600,6306.782
8349.52,8459.41,8268.85,8284.09,1559304000,9066.230781
8442.75,8474.97,8288.92,8348.72,1559318400,6100.458546
8555.0,8594.0,8420.03,8444.72,1559332800,6506.305651
8552.75,8591.83,8491.52,8555.0,1559347200,4526.902376
8539.26,8580.0,8445.5,8548.55,1559361600,7832.967747
8566.0,8626.0,8504.06,8539.22,1559376000,5797.090058
8530.21,8577.0,8442.36,8563.02,1559390400,5048.585963
8530.11,8583.99,8468.0,8530.21,1559404800,4115.784118
8544.07,8600.0,8500.25,8532.51,1559419200,4546.903895
8544.1,8598.0,8524.0,8545.1,1559433600,2704.532355
8703.51,8736.2,8540.4,8545.93,1559448000,4268.077991
8722.04,8753.01,8668.83,8702.37,1559462400,4795.39043
8678.22,8814.78,8561.47,8723.0,1559476800,9799.525547
8669.18,8703.33,8614.1,8677.22,1559491200,3608.645875
8725.98,8756.28,8647.37,8669.18,1559505600,2658.961067
8660.47,8800.95,8617.32,8726.0,1559520000,5647.157901
8470.0,8676.77,8321.5,8660.5,1559534400,10559.787696
8507.84,8548.08,8412.96,8469.98,1559548800,5779.63367
8473.66,8567.0,8330.0,8505.1,1559563200,8100.170929
8570.88,8583.0,8435.0,8471.88,1559577600,5237.416562
8115.82,8580.22,8080.8,8570.89,1559592000,10368.798346
7895.93,8115.66,7780.4,8115.66,1559606400,18211.230837
7892.6,8007.28,7800.0,7895.91,1559620800,10392.066991
7943.56,8007.0,7887.9,7893.1,1559635200,8017.656273
7941.11,8050.0,7877.85,7943.56,1559649600,7973.163569
7621.46,7976.99,7531.11,7941.91,1559664000,20566.037951
7687.03,7740.8,7481.02,7621.51,1559678400,8983.79332
7796.61,7859.99,7687.04,7687.04,1559692800,7902.570696
7823.93,7838.49,7678.23,7796.36,1559707200,6257.589255
7791.35,7888.0,7750.0,7824.03,1559721600,8575.913339
7625.05,7815.0,7572.78,7790.75,1559736000,10055.615522
7783.05,7836.44,7622.01,7627.97,1559750400,8104.652714
7776.5,7896.7,7609.81,7783.06,1559764800,7783.314929
7851.95,7868.13,7742.12,7778.08,1559779200,4180.716948
7761.7,7856.36,7750.0,7851.86,1559793600,3907.751456
7831.51,7840.62,7740.4,7761.82,1559808000,4052.128745
7694.84,7849.0,7565.25,7831.96,1559822400,9606.925642
7595.86,7714.27,7444.58,7694.84,1559836800,9708.688853
7786.7,7807.0,7572.49,7592.95,1559851200,5167.907103
7786.7,7849.99,7737.49,7787.57,1559865600,5009.032401
7940.31,7993.32,7757.93,7786.33,1559880000,8166.276838
7893.0,8000.0,7873.9,7940.31,1559894400,5844.085232
7928.86,7954.7,7884.75,7892.76,1559908800,4352.377612
7937.85,8100.0,7890.0,7928.0,1559923200,8724.087679
7980.53,8055.0,7928.0,7937.72,1559937600,1846.365896
7927.52,8044.65,7912.65,7978.94,1559952000,3182.808004
7910.04,7991.55,7850.0,7927.39,1559966400,4173.798743
7980.59,8000.0,7896.94,7910.04,1559980800,2885.871774
7919.43,7986.22,7825.0,7981.33,1559995200,4899.333571
7809.25,7919.58,7751.0,7919.1,1560009600,4883.926547
7893.62,7943.72,7806.95,7810.54,1560024000,2631.590995
7873.31,7935.0,7831.0,7895.28,1560038400,2619.92412
7899.01,7908.0,7842.0,7873.37,1560052800,2905.109632
7852.63,7925.99,7835.0,7898.92,1560067200,3332.270207
7716.72,7852.6,7665.43,7850.12,1560081600,9094.033744
7732.06,7759.0,7571.55,7718.92,1560096000,7418.132668
7628.13,7739.12,7506.66,7732.06,1560110400,6198.994786
7654.46,7682.42,7511.0,7627.57,1560124800,5286.433126
7698.71,7737.38,7603.89,7654.69,1560139200,4404.393407
7902.36,7954.7,7596.0,7698.08,1560153600,9645.578155
7914.45,8020.0,7852.56,7902.67,1560168000,8775.516177
7945.81,7982.85,7877.41,7914.45,1560182400,5004.743176
7982.75,7989.89,7867.0,7947.67,1560196800,3639.414427
7932.34,8010.0,7897.0,7981.0,1560211200,3675.5694
7897.56,7940.97,7860.17,7932.36,1560225600,4681.118606
7769.27,7936.08,7706.83,7897.56,1560240000,7426.245729
7761.53,7800.7,7730.0,7767.55,1560254400,5230.284895
7868.87,7900.98,7692.23,7761.92,1560268800,5502.247184
7884.9,7947.98,7856.11,7868.69,1560283200,3819.533613
7959.76,8045.0,7788.99,7884.9,1560297600,7893.833278
7960.16,7974.46,7901.33,7959.28,1560312000,5647.896026
7967.8,8012.0,7856.73,7958.01,1560326400,6162.013563
8140.57,8200.0,7909.9,7967.91,1560340800,12042.408659
8118.56,8169.96,8068.29,8141.89,1560355200,5892.549554
8127.64,8135.0,8039.49,8118.54,1560369600,3958.381542
8082.01,8147.26,8026.0,8127.64,1560384000,3203.957548
8097.99,8118.0,8062.08,8082.01,1560398400,3148.732619
8086.43,8112.99,8040.15,8097.9,1560412800,3785.813154
8172.11,8219.49,8010.03,8087.59,1560427200,8186.296991
8225.41,8279.63,8135.01,8172.74,1560441600,6787.87117
8218.54,8309.82,8180.3,8225.62,1560456000,5355.092859
8197.81,8243.03,8144.32,8216.44,1560470400,3934.087505
8239.29,8244.18,8173.05,8197.28,1560484800,3592.566432
8257.18,8298.15,8231.6,8238.14,1560499200,5612.039316
8385.16,8458.58,8251.58,8256.59,1560513600,10871.760995
8385.88,8434.12,8311.0,8385.93,1560528000,6496.54802
8650.0,8684.41,8384.98,8385.86,1560542400,9328.243987
8595.21,8670.32,8567.63,8650.88,1560556800,6234.947406
8657.15,8720.0,8584.36,8595.01,1560571200,5175.000687
8632.1,8676.67,8594.34,8657.15,1560585600,3286.100376
8750.71,8799.0,8581.48,8633.26,1560600000,6061.914657
8810.0,8864.99,8735.0,8753.05,1560614400,7415.329983
8808.7,8842.48,8725.17,8809.28,1560628800,3618.34293
8971.83,8978.05,8760.0,8810.77,1560643200,6980.268167
9245.42,9333.0,8953.43,8970.32,1560657600,15247.880882
9087.12,9310.0,8900.0,9247.0,1560672000,14819.922584
9201.73,9279.98,9011.66,9087.77,1560686400,8553.869169
8924.39,9210.01,8839.0,9202.37,1560700800,10780.23511
8953.33,9070.0,8820.67,8924.39,1560715200,6907.075307
9134.4,9180.0,8950.0,8953.0,1560729600,5649.372283
9121.17,9212.66,9082.0,9131.33,1560744000,5921.25867
9249.6,9292.0,9106.31,9121.17,1560758400,7347.969734
9158.42,9379.38,9051.0,9249.6,1560772800,10923.445461
9278.2,9340.74,9114.16,9161.99,1560787200,6274.557674
9313.96,9444.0,9159.08,9278.04,1560801600,11778.881552
9238.33,9336.36,9180.9,9312.13,1560816000,6496.514172
9084.63,9267.73,8975.06,9238.99,1560830400,12253.383423
9174.99,9250.0,9063.28,9082.25,1560844800,8946.012374
9086.62,9199.34,8955.8,9174.16,1560859200,9601.347964
9073.65,9124.13,8950.0,9084.71,1560873600,9199.019395
9081.55,9142.64,8953.43,9071.63,1560888000,5058.292073
9139.53,9170.0,9036.71,9081.97,1560902400,3855.395818
9170.67,9206.28,9125.0,9139.55,1560916800,5142.449478
9136.65,9193.03,9087.0,9171.02,1560931200,4736.154469
9088.0,9158.68,8988.0,9137.73,1560945600,8423.525072
9132.33,9158.68,9050.0,9088.83,1560960000,3178.404289
9255.49,9304.0,8960.0,9134.32,1560974400,6811.777369
9331.6,9350.0,9217.92,9253.76,1560988800,3537.894424
9248.25,9344.95,9232.22,9331.84,1561003200,4083.371056
9250.1,9269.97,9175.2,9248.26,1561017600,4164.783505
9377.75,9400.66,9215.84,9250.08,1561032000,6921.178571
9497.5,9518.0,9284.81,9375.63,1561046400,7858.353183
9517.12,9590.0,9440.0,9497.5,1561060800,7990.473243
9750.0,9798.0,9518.06,9518.06,1561075200,11627.934993
9719.45,9761.93,9617.46,9750.0,1561089600,5473.202194
9808.89,9826.06,9667.25,9718.44,1561104000,6307.4209
9787.83,9904.0,9642.12,9807.66,1561118400,10359.610575
9890.28,9930.0,9789.86,9790.39,1561132800,7163.061974
10159.86,10174.99,9844.0,9890.25,1561147200,9553.185256
10579.96,10951.81,9921.72,10159.86,1561161600,33170.817964
10670.0,10760.0,10512.0,10575.97,1561176000,9528.835131
10867.04,10946.99,10632.9,10675.64,1561190400,11182.613879
10798.78,11160.0,10310.0,10867.04,1561204800,25380.682618
10684.7,11003.98,10500.0,10804.24,1561219200,14944.850219
10729.5,10787.11,10410.0,10684.97,1561233600,9961.648165
10797.89,10963.25,10670.0,10729.0,1561248000,7969.942868
10743.21,10846.55,10680.19,10797.98,1561262400,5896.141558
10658.81,10782.49,10555.18,10740.65,1561276800,6648.169869
10812.32,10828.61,10650.02,10658.81,1561291200,7237.781259
11058.32,11134.7,10721.11,10812.32,1561305600,9977.621457
10906.07,11392.64,10780.0,11058.49,1561320000,19715.666934
10720.64,10905.96,10620.8,10905.95,1561334400,8281.775917
10816.17,10876.96,10674.55,10720.34,1561348800,5472.709885
10938.17,11023.39,10810.0,10814.8,1561363200,7026.76676
10936.87,11000.0,10800.0,10937.34,1561377600,6848.712874
10944.73,11143.63,10861.34,10933.85,1561392000,10062.182092
11056.59,11100.0,10865.07,10945.0,1561406400,5408.897757
11172.19,11262.99,11026.0,11056.59,1561420800,7423.469823
11377.6,11435.0,11157.91,11171.71,1561435200,11373.078142
11418.37,11499.24,11240.64,11377.6,1561449600,8576.153064
11385.31,11436.0,11130.01,11418.37,1561464000,11073.56984
11411.95,11503.71,11266.0,11385.05,1561478400,9480.636323
11820.86,11850.0,11385.4,11411.76,1561492800,13349.779456
12269.41,12293.92,11741.0,11821.28,1561507200,17427.92572
12541.39,13000.0,12200.0,12271.0,1561521600,31737.149595
12696.8,12777.55,12373.0,12549.79,1561536000,12476.06256
12889.05,12982.35,12588.0,12693.77,1561550400,14111.997436
13960.76,13964.74,12811.77,12889.05,1561564800,32794.784131
13093.8,13970.0,11801.0,13960.76,1561579200,47382.227944
12982.04,13478.04,12500.0,13098.38,1561593600,22899.125666
12499.95,13154.69,12100.0,12993.75,1561608000,20636.265062
12261.63,12516.73,11450.0,12495.13,1561622400,38787.114742
11830.0,12360.0,11575.0,12255.58,1561636800,24924.650239
11022.01,11948.63,10680.04,11830.0,1561651200,39520.257118
11329.99,11566.0,10525.1,11029.96,1561665600,27127.408062
11370.0,11771.98,11080.0,11329.99,1561680000,17958.92411
11430.0,11662.0,10982.88,11370.0,1561694400,17378.682009
12178.85,12203.0,11425.8,11425.81,1561708800,21189.559945
11989.22,12190.14,11639.0,12178.81,1561723200,14222.047113
12368.43,12400.0,11801.05,11989.78,1561737600,12788.860923
12400.63,12480.0,12137.7,12366.71,1561752000,12257.129864
11616.29,12441.54,11500.0,12407.06,1561766400,17758.842296
11873.61,11922.48,11475.02,11622.19,1561780800,11106.382422
12023.91,12033.0,11595.57,11877.5,1561795200,9413.734105
11939.62,12199.0,11886.0,12020.4,1561809600,11900.484655
11900.0,12100.57,11702.0,11939.62,1561824000,10762.171895
11903.13,12244.0,11826.92,11900.0,1561838400,8700.458784
12133.8,12180.0,11901.3,11903.13,1561852800,8181.693235
11731.19,12170.0,11651.98,12133.8,1561867200,13179.256746
